Alloys,Phase,Tg,Tx,Tl,Rc_mm/s,Dmax_mm,Predicted_Tg,Predicted_Tx,Predicted_Tl,delta_Tx,Trg,gamma,Predicted_Phase,Phase_Confidence,Predicted_Dmax_mm,Predicted_Rc_Ks
Hf21Zr31.5Ti5Ni14.6Cu17.9Al10,MMG,714,786,NAN,NAN,2,703.0493,785.95953,1258.533,82.91021728515625,0.5586260664747347,0.40067630277444877,Metalic_Glass,0.9862775524741075,5.9096675,47.82255037831885
Hf31.5Zr21Ti5Ni14.6Cu17.9Al10,MMG,733,792,NAN,NAN,2,721.11176,792.7869,1316.2617,71.6751708984375,0.547848307900274,0.3891220418541736,Metalic_Glass,0.9856518588067068,4.286799,285.3865477186529
Hf42Zr10.5Ti5Ni14.6Cu17.9Al10,MMG,740,827,NAN,NAN,NAN,740.4829,828.5643,1341.5237,88.08135986328125,0.5519715531601139,0.3979642875695409,Metalic_Glass,0.9844397188606847,4.607619,305.6867325682352
Hf60Zr5Ti5Cu11.33Ni5.67Al7.5Ga2.5Ge2Si1,MG,751,828,1326,NAN,NAN,752.3027,823.0934,1323.3563,70.79071044921875,0.5684808090815046,0.3965455718614873,Metalic_Glass,0.9869344223345727,4.9446096,346.22677659360664
Hf12.50Mo12.50Nb25Ti25Zr25,CMA,834,915,1316,NAN,NAN,829.1149,916.6559,1319.6655,87.54095458984375,0.6282765685848279,0.42659355030797785,CMA,0.9973090218911699,4.1179833,9374.235930599412
Hf12.20Mo12.20Nb24.39Si2.44Ti24.39Zr24.39,CMA,831,915,1291,NAN,NAN,811.9101,898.9077,1266.5825,86.99761962890625,0.6410242386065172,0.4324805912065074,CMA,0.9975889571554422,2.7522795,7657.070737231476
Hf11.63Mo11.63Nb23.26Si6.98Ti23.26Zr23.26,CMA,813,894,1304,NAN,NAN,808.12396,897.9648,1297.3096,89.8408203125,0.6229229945537829,0.4264987560813503,CMA,0.9973419737666839,2.5942495,5656.319243674408
Hf11.11Mo11.11Nb22.22Si11.11Ti22.22Zr22.22,CMA,837,883,1233,NAN,NAN,837.40625,898.17017,1250.5312,60.763916015625,0.6696404028287978,0.43017100177358036,CMA,0.9974522744795711,2.7629042,4969.876854908236
Hf16.67Mo16.67Nb16.67Ta16.67Zr16.67Zr16.67,CMA,838,860,1329,NAN,NAN,839.9172,868.8706,1336.0616,28.95343017578125,0.6286515132868227,0.39930103968061476,CMA,0.9963124306431008,5.1349716,81352.97973201766
Hf17.39Mo13.04Nb17.39Ti17.39Ti17.39Zr17.39,CMA,813,928,1301,NAN,NAN,820.123,936.02155,1316.1691,115.8985595703125,0.6231137064105671,0.4381524258343524,CMA,0.9973009026380589,5.173618,13670.345165902292
Hf10.64Mo10.64Nb21.28Si14.89Ti21.28Zr21.28,CMA,753,881,1329,NAN,NAN,736.6409,866.0347,1324.9205,129.393798828125,0.5559887648037558,0.42008678605910366,CMA,0.997326892871489,2.5751665,7792.751369867398
Hf25.0Nb25.0Ti25.0Zr25.0,CMA,815,834,1263,NAN,NAN,803.73773,833.7873,1260.8341,30.049560546875,0.6374650938017397,0.40385482208996676,CMA,0.997056623034636,2.4190872,68011.8946096862
Hf10.20Mo10.20Nb20.41Si18.37Ti20.41Zr20.41,CMA,857,879,1394,NAN,NAN,842.929,877.12775,1369.6658,34.19873046875,0.615426795107654,0.3964249357806633,CMA,0.997455835974578,2.2312,7166.856496619386
Hf20Mo20Nb20Ti20Ti20,CMA,842,1021,1241,NAN,NAN,816.3466,1007.0545,1204.2925,190.7078857421875,0.6778640835942071,0.4983841522380539,CMA,0.996362452465034,6.8749886,51455.51447952965
Hf25.0Mo12.5Nb25.0Ti25.0V12.5,CMA,840,871,1304,NAN,NAN,842.2015,875.0941,1303.189,32.89263916015625,0.6462619771736324,0.4078950381815664,CMA,0.9972436425969649,3.2799914,53796.02018475599
Hf20Nb20Zr20Zr20Ta20,CMA,820,913,1278,NAN,NAN,808.8709,908.53156,1271.9923,99.66064453125,0.6359086486283657,0.4366128183485206,CMA,0.9856942797386581,2.8959103,84058.08976886063
Hf12.50Nb12.50Ta12.50Ti37.50Zr25,CMA,825,874,1229,NAN,NAN,818.9392,869.7626,1244.2792,50.8233642578125,0.6581635581202446,0.421556234703999,CMA,0.9972634985708292,4.99813,59013.77024799932
Hf18.18Mo9.09Nb18.18Ta18.18Ti18.18Zr18.18,CMA,825,845,1229,NAN,NAN,822.48785,849.91614,1235.6555,27.42828369140625,0.6656287632786004,0.4129528338164353,CMA,0.9974081290928818,5.3471212,66583.45829115086
Hf18.2Nb18.2Ta18.2Ti18.2Zr18.2Mo9.1,CMA,845,846,1363,NAN,NAN,836.9576,863.75323,1363.4849,26.795654296875,0.6138370898759032,0.3925361634785307,CMA,0.9973947857675245,4.853944,66583.45829115086
Hf20Mo20Si20Zr20Ti20,CMA,874,961,1401,NAN,NAN,867.1491,953.6628,1389.7268,86.513671875,0.6239709162571823,0.4225588009515734,CMA,0.9970114880102451,3.688181,54964.35111143965
Hf16.67Mo16.67Ta16.67Ta16.67Zr16.67Zr16.67,CMA,881,1021,1396,NAN,NAN,873.81366,1019.32965,1382.9985,145.5159912109375,0.6318254412100632,0.4516679115863697,CMA,0.9942738134387449,4.745408,89095.3146638428
Hf16.7Mo16.7Nb16.7Ta16.7Ti16.7Zr16.7,CMA,855,1026,1280,NAN,NAN,821.6484,1000.59186,1225.5602,178.9434814453125,0.6704267888498453,0.48875912247720843,CMA,0.9973913333720206,5.2981815,65388.41347705997
Hf17.4Nb17.4Ta17.4Ti17.4Zr17.4Mo13,CMA,825,912,1225,NAN,NAN,854.554,945.8393,1280.9954,91.2852783203125,0.6671015695383057,0.4429020955566948,CMA,0.9974299090326164,5.3257756,65931.13459863463
Hf19.05Mo4.76Nb19.05Ta19.05Ti19.05Zr19.05,CMA,825,842,1225,NAN,NAN,815.9736,842.83093,1223.29,26.85736083984375,0.6670319758368066,0.41330160953054945,CMA,0.9974761164511813,5.6764874,67388.61382786828
Hf19.1Nb19.1Ta19.1Ti19.1Zr19.1Mo4.8,CMA,842,877,1386,NAN,NAN,836.4367,872.24335,1365.5002,35.806640625,0.6125496572645277,0.39612548710678563,CMA,0.9975331898528008,5.22601,67383.50871976632
Hf20Mo20Ta20Ti20Zr20,CMA,877,1013,1386,NAN,NAN,867.1987,1006.89905,1368.9556,139.7003173828125,0.6334747100267832,0.4502815611868521,CMA,0.9974910484124793,5.66247,66698.86439095529
Hf20Mo20Ta20Ti20Zr20,CMA,809,1013,1220,NAN,NAN,805.6925,1028.362,1209.8912,222.6695556640625,0.6659214327217599,0.5102055747022922,CMA,0.9972643014093175,5.331853,66698.86439095529
Hf16.7Nb16.7Ta16.7Ti16.7V16.7Zr16.7,CMA,822,839,1340,NAN,NAN,833.74945,862.39044,1360.7758,28.6409912109375,0.6127015759174163,0.39297358669636334,CMA,0.9974361959897532,4.3804965,61887.85311297046
Hf20Mo20Si20Ti20Ti20,CMA,933,936,1466,NAN,NAN,919.66986,947.4782,1449.324,27.808349609375,0.6345509195676662,0.39994963105066667,CMA,0.9757061203600087,3.0346985,58678.09997465513
Hf20Nb20Ta20V20W20,CMA,798,1139,1200,NAN,NAN,794.2762,1133.4392,1199.5076,339.16302490234375,0.6621685473551463,0.5684865309973904,CMA,0.9953767256740942,5.2727776,123891.53452366017
Hf25Nb25Ta25Ti25,CMA,799,1223,NAN,NAN,NAN,783.4585,1227.3534,1552.5906,443.8948974609375,0.5046137134398139,0.5253970938051976,CMA,0.9974916620416966,4.0336566,119235.11850223328
Ir33Ni28Ta39,NAN,496.2,898.5,1112,NAN,3,480.63995,869.684,1103.051,389.0440673828125,0.43573682681004855,0.5491500756941223,Metalic_Glass,0.9751282354881255,3.7887008,7256.176854236366
La55Al25Cu20,MMG,445.6,457.3,725.2,7.26101,2,437.89963,467.50107,727.39386,29.6014404296875,0.6020117186139751,0.40118740309672,Metalic_Glass,0.9887393711748995,2.0654395,4.793629649027648
La66Al14Cu20,NAN,391.6,548.8,929.9,3.86101,3,376.73798,543.3527,927.36926,166.61474609375,0.40624375987971056,0.41664727103320137,Metalic_Glass,0.9887731485846919,2.9042015,4.937887906049815
La55Al25Ni20,MMG,449,484.5,734,6.86101,NAN,449.22253,487.95297,744.97406,38.730438232421875,0.6030042631878421,0.408603553859028,Metalic_Glass,0.9884437598206702,2.8148558,67.82710537946816
La62Cu24Al14,MMG,401,449,731,NAN,NAN,396.19153,448.5612,730.84503,52.369659423828125,0.5421005974111764,0.3980005650578188,Metalic_Glass,0.9887654936174608,4.2940006,4.5658518564366615
La66Cu20Al14,MMG,395,449,734,NAN,5,388.72565,447.53677,733.5423,58.811126708984375,0.5299294237972795,0.39877889762453717,Metalic_Glass,0.9887459678881931,4.7876234,4.937887906049815
La55Al25Cu20,MMG,455.9,555.1,941.3,NAN,3,450.72626,559.9965,936.43146,109.270263671875,0.48132327647143136,0.4037006859448365,Metalic_Glass,0.9888115654234655,2.9913352,4.793629649027648
La55Al25Ni20,MMG,449,490.8,731,NAN,2,449.1808,492.64938,741.7916,43.468597412109375,0.6055349917727498,0.4136530607559351,Metalic_Glass,0.9886587659885008,2.8937838,67.82710537946816
La66Al14Cu20,MMG,395,489,756,NAN,NAN,385.29437,482.57355,754.6596,97.2791748046875,0.5105538563593714,0.4233272185060068,Metalic_Glass,0.9886915972552904,3.8696852,4.937887906049815
La70Al5Cu20Ag5,MMG,431,448,724,NAN,1,552.31006,583.4294,938.8132,31.11932373046875,0.5883066785033854,0.3912683878795589,Metalic_Glass,0.9882978021984029,0.9012837,4.552935698752699
La68Al14Cu9Ni9,MMG,405,429,763,NAN,0.5,393.29022,426.5821,761.04913,33.2918701171875,0.5167737600097009,0.3695465204960731,Metalic_Glass,0.9886568138231493,2.702384,5.577853221114159
La70Al14Cu8Ni8,MMG,404,529,878,NAN,NAN,393.69696,528.7782,880.6599,135.08123779296875,0.44704766849921396,0.41493729867092216,Metalic_Glass,0.988735727885313,3.4648423,5.915974164563495
La55Al25Cu15Ni5,MMG,459,552,899,NAN,NAN,451.7978,551.1269,896.08527,99.3291015625,0.50419062517007,0.4088833147464856,Metalic_Glass,0.988670875559137,4.031089,4.93895878700521
La55Al25Cu5Ni15,MMG,472,518,759,NAN,NAN,448.88147,498.15198,729.7434,49.2705078125,0.6151223357150433,0.4226552373593971,Metalic_Glass,0.9888359377740629,10.032957,5.26833047572332
La55Al5Cu20Ag20,MMG,469,503,859,NAN,NAN,489.70105,532.83795,916.06476,43.13690185546875,0.5345703405434343,0.37903749585306434,Metalic_Glass,0.9887281723266037,3.6599739,6.635973158756538
La55Al25Cu15Ag5,MMG,452,503,823,NAN,NAN,443.83698,497.3633,821.76886,53.526336669921875,0.5400995301422081,0.3929843700372392,Metalic_Glass,0.9887574718296518,5.2897444,4.8198314937395885
La55Al20Cu20Ag5,MMG,429,515,752,NAN,NAN,419.847,507.0674,748.2689,87.22042846679688,0.561091037108926,0.4340899827054608,Metalic_Glass,0.9882152740846313,3.9405458,4.461462444295968
La50Al25Cu20Ag5,MMG,467,503,860,NAN,3,459.6601,496.58804,857.91425,36.927947998046875,0.5357879270211219,0.3768956542548623,Metalic_Glass,0.9885227312409829,4.203241,4.426748138899399
La55Al25Ag5Cu15,MMG,452,458,716,NAN,NAN,440.76624,469.31992,711.5224,28.553680419921875,0.6194692330305519,0.40729371219396776,Metalic_Glass,0.9886651014418285,8.534507,4.8198314937395885
La65Cu20Al10Ag5,MMG,380,458,716,NAN,NAN,382.94287,464.9811,727.9473,82.03823852539062,0.5260584894936055,0.4185662188389812,Metalic_Glass,0.9886615072614404,5.4985714,4.5344581851294965
La65Al10Cu20Ag5,MMG,380,481,759,NAN,NAN,378.47906,483.9304,771.7663,105.45132446289062,0.49040631433813864,0.4207192705785217,Metalic_Glass,0.9887258271064938,5.557684,4.5344581851294965
La60Cu20Al15Ag5,MMG,401,455,722,NAN,NAN,401.50476,459.2206,729.5688,57.715850830078125,0.5503316042366703,0.40600420073724164,Metalic_Glass,0.9884239741729975,5.569947,4.499144104798814
La62Cu22Al14Ag2,MMG,401,456,729,NAN,NAN,396.68314,455.67975,728.05304,58.996612548828125,0.5448547213415758,0.40514367586474204,Metalic_Glass,0.988699126068725,5.7732453,4.572351280705022
La62Cu20Al14Ag4,MMG,404,456,730,NAN,NAN,396.85873,452.8794,723.07526,56.020660400390625,0.548848450623857,0.4043804352591778,Metalic_Glass,0.9887333473082838,6.0567803,4.578205185232817
La62Cu19Al14Ag5,MMG,405,458,739,NAN,NAN,395.76807,453.06473,729.419,57.296661376953125,0.54257986556717,0.40265724585185897,Metalic_Glass,0.9886613069711137,6.000173,4.580871042724551
La62Cu17Al14Ag7,MMG,406,457,736,NAN,NAN,395.89877,451.2332,723.9194,55.33441162109375,0.5468824128771543,0.4029521994497169,Metalic_Glass,0.9887366242658565,5.7891364,4.5856431636029775
La62Cu18Al14Ag6,MMG,406,458,744,NAN,NAN,395.24442,451.79324,732.2391,56.548828125,0.5397750938671777,0.4007094094230296,Metalic_Glass,0.9887673228867317,5.88993,4.583352881617355
La62Cu16Al14Ag8,MMG,407,481,774,NAN,NAN,391.23877,470.1767,757.90125,78.93792724609375,0.5162133880262412,0.40915527332079493,Metalic_Glass,0.98878679573052,5.4494724,4.58773404451727
La60Al15Cu20Ag5,MMG,410,458,716,NAN,5,404.34164,455.61322,710.3372,51.271575927734375,0.5692249164709385,0.4087394451652896,Metalic_Glass,0.9883016404720748,5.9124064,4.499144104798814
La65Al10Ag5Cu20,MMG,380,481,759,NAN,5,378.47906,483.9304,771.7663,105.45132446289062,0.49040631433813864,0.4207192705785217,Metalic_Glass,0.988746360885805,5.557684,4.5344581851294965
La60Al15Ag5Cu20,MMG,401,455,722,NAN,5,401.50476,459.2206,729.5688,57.715850830078125,0.5503316042366703,0.40600420073724164,Metalic_Glass,0.9883188991511744,5.569947,4.499144104798814
La62Al14Cu22Ag2,MMG,401,456,730,NAN,5,396.59583,455.63943,729.08,59.043609619140625,0.5439674876542946,0.40476966609631704,Metalic_Glass,0.9886179049613412,5.7731223,4.572351280705022
La62Al14Cu19Ag5,MMG,405,458,739,NAN,5,395.76807,453.06473,729.419,57.296661376953125,0.54257986556717,0.40265724585185897,Metalic_Glass,0.9885269759896809,6.000173,4.580871042724551
La62Al14Cu17Ag7,MMG,406,457,736,NAN,5,395.89877,451.2332,723.9194,55.33441162109375,0.5468824128771543,0.4029521994497169,Metalic_Glass,0.9886663215717421,5.7891364,4.5856431636029775
La62Al14Cu18Ag6,MMG,406,456,729,NAN,8,397.08545,451.1431,718.2076,54.057647705078125,0.5528839571779416,0.4045063358915941,Metalic_Glass,0.9888257239563099,6.061063,4.583352881617355
La62Al14Cu20Ag4,MMG,404,458,744,NAN,5,395.39813,453.90952,737.0563,58.511383056640625,0.5364558257624878,0.40081924065112606,Metalic_Glass,0.9885453033907423,5.928223,4.578205185232817
La62Al14Cu16Ag8,MMG,407,503,823,NAN,4,391.96066,494.16547,812.19196,102.20480346679688,0.48259609093080885,0.4103844136981925,Metalic_Glass,0.9882478118758276,5.0973964,4.58773404451727
La55Al20Ag5Cu20,MMG,429,452,744,NAN,12,424.7469,455.17505,746.5577,30.42816162109375,0.5689404845694361,0.38860520334533677,Metalic_Glass,0.9888070944775852,6.078623,4.461462444295968
La62Cu12Ni12Al14,MMG,423,547,835,NAN,5,400.41797,529.3628,809.1513,128.94482421875,0.49486167260120684,0.43764570079005094,Metalic_Glass,0.9887384961175977,4.695328,4.893810362565537
La55Al25Ni10Cu10,MMG,446,467,738,22.5,10,443.76062,475.56442,746.6265,31.803802490234375,0.5943542115581895,0.399503996835818,Metalic_Glass,0.9888119826016142,8.324954,5.096910516487256
La62Al14Cu12Ni12,MMG,417,456,729,NAN,8,405.07098,450.43674,716.8807,45.365753173828125,0.5650465932414407,0.4014760644837552,Metalic_Glass,0.9885928084362806,8.838132,4.893810362565537
La66Al14Cu10Ni10,MMG,404,513,1104,NAN,NAN,374.25092,489.94666,1000.5341,115.69573974609375,0.37405112784303257,0.3563805562996843,Metalic_Glass,0.9886252215921252,4.695432,5.303029573465699
La55Al15Cu20Ag10,MMG,465,483,787,NAN,2,416.7638,445.4036,714.0059,28.639801025390625,0.5836979526807077,0.39389416723508575,Metalic_Glass,0.9884699237897389,3.131583,7.088514018193863
La55Al15Ag10Cu20,MMG,416,557,835,NAN,NAN,407.32117,553.67706,826.7801,146.35589599609375,0.492659622256517,0.4486480016953918,Metalic_Glass,0.988481615002089,4.1898375,7.088514018193863
La55Al25Cu10Ni10,MMG,467,483,787,NAN,NAN,443.68536,473.81223,762.6844,30.126861572265625,0.5817417679078469,0.3927587084790906,Metalic_Glass,0.9887677657026063,8.395028,5.096910516487256
La55Al10Cu20Ag15,MMG,416,446,770,NAN,NAN,413.86917,452.4844,789.0361,38.615234375,0.524525032436498,0.3761596419841195,Metalic_Glass,0.9886171300133912,2.7191389,6.811453792911692
La55Cu20Al15Ag10,MMG,421,431,674,NAN,1.5,425.64154,453.34866,690.4394,27.707122802734375,0.616479223815719,0.4061969433229045,Metalic_Glass,0.9887969881243227,3.351654,7.088514018193863
La66Al14Cu10Ni010,MMG,405,449,728,NAN,NAN,397.0934,447.28122,723.54694,50.18780517578125,0.5488150036024012,0.399130032526493,Metalic_Glass,0.9866481821284125,8.35145,5.303029573465699
La62Al14Cu9.6Ni14.4,MMG,413,426,743,NAN,1,406.2275,434.92944,749.2835,28.701934814453125,0.5421546104306515,0.37639575652566165,Metalic_Glass,0.9886541128279924,9.185654,4.968394527157996
La68Al13.2Cu9.4Ni9.4,MMG,400,498,852,NAN,NAN,393.90326,499.26782,858.09576,105.36456298828125,0.4590434724530642,0.3987765269135999,Metalic_Glass,0.9883269637373713,5.391133,5.483117565736347
La62Al14Cu4.8Ni19.2,MMG,425,498,852,NAN,NAN,411.2745,493.9682,835.6446,82.69369506835938,0.4921643835336286,0.3961509624123618,Metalic_Glass,0.9888675900877997,5.7741437,5.127574045632206
La55Cu20Al17.5Ag7.5,MMG,425,482,747,NAN,NAN,415.50122,475.20453,738.7242,59.70330810546875,0.5624578574180487,0.4117086035731168,Metalic_Glass,0.9880315768750543,3.57947,7.271588822874065
La55Al17.5Cu20Ag7.5,MMG,426,498,852,NAN,3,422.39044,499.8896,860.7513,77.4991455078125,0.4907229891560738,0.38958252092922635,Metalic_Glass,0.9884494791247027,3.1960068,7.271588822874065
La55Al17.5Ag7.5Cu20,MMG,425,431,740,NAN,NAN,415.76703,443.38547,743.3487,27.618438720703125,0.5593162835284433,0.3825204497383807,Metalic_Glass,0.9879570884897786,4.148608,7.271588822874065
La62Al14Cu19.2Ni4.8,MMG,402,463,737,NAN,NAN,396.14172,461.75845,736.5457,65.61672973632812,0.5378372521714199,0.4076662612160146,Metalic_Glass,0.9887401808115176,5.9321876,4.688550476372032
La62Al14Cu14.4Ni9.6,MMG,404,472,721,NAN,NAN,399.56763,471.5096,723.3096,71.94198608398438,0.5524157889691617,0.41991200300915027,Metalic_Glass,0.9821690879379518,7.0221553,4.82239348943798
La62.5Cu20Al12.5Ag5,MMG,389,472,722,NAN,NAN,388.91574,474.82602,730.24695,85.9102783203125,0.5325811246496471,0.4242689859708536,Metalic_Glass,0.9882862837136034,5.6275506,4.517672400936678
La62.5Al12.5Cu20Ag5,MMG,389,472,721,NAN,6,388.9995,474.8398,729.23883,85.84030151367188,0.5334322521150041,0.4246320263550178,Metalic_Glass,0.9885752062153098,5.6334963,4.517672400936678
La62.5Al12.5Ag5Cu20,MMG,389,440,719,NAN,10,391.91382,448.1999,732.7474,56.28607177734375,0.5348553013898073,0.39851992101136796,Metalic_Glass,0.9885782993073737,5.897409,4.517672400936678
La62Cu24Al9.8Mg4.2,MMG,386,541,822,NAN,9,380.14285,540.13885,824.6062,159.99600219726562,0.46099926515586426,0.44834138130861656,Metalic_Glass,0.9887022992064017,7.5486503,3.992871113916785
La70Al12.4Cu8.8Ni8.8,MMG,397,418,759,NAN,0.5,386.3603,419.27658,761.4887,32.916290283203125,0.5073749436027595,0.36527154805837475,Metalic_Glass,0.9887361393163321,0.826247,5.691510404017857
La55Al25Ni5Cu10Co5,MMG,465.2,541.8,822.5,NAN,9,445.39172,523.1414,800.1566,77.74969482421875,0.5566306828054749,0.42000892436070175,Metalic_Glass,0.9886314251702146,7.146684,5.1770485664906225
La62Cu24Al10.5Mg3.5,MMG,386,431,712,NAN,10,384.0113,433.23856,718.53314,49.227264404296875,0.5344378275816404,0.39294430474430814,Metalic_Glass,0.988019261892662,10.030834,3.9931899260301176
La32Ce32Al16Ni5Cu15,MMG,403,451,712,NAN,10,391.7235,441.0946,706.2183,49.37109375,0.5546776373836596,0.40174678752119597,Metalic_Glass,0.9886321081917102,9.91577,5.156439416808395
La62Cu24Al10.8Mg3.2,MMG,387,421,710,NAN,10,385.60547,424.91302,719.10626,39.30755615234375,0.5362287731531169,0.3846370170562361,Metalic_Glass,0.9887121246710805,10.758846,3.993326254406461
La57Al14Cu14.5Ni14.5,MMG,433,480,817,NAN,NAN,415.56818,470.81915,800.25397,55.2509765625,0.5192953652942666,0.3872434429064615,Metalic_Glass,0.9887608449667551,4.2299433,7.650244462325996
La59Al14Cu13.5Ni13.5,MMG,428,463,778,NAN,NAN,410.11414,453.03046,759.1079,42.91632080078125,0.5402580189920194,0.38746314964909623,Metalic_Glass,0.9885202445394589,6.141078,4.674729974044376
La58.6Al17Cu12.2Ni12.2,MMG,421,489,774,NAN,5,415.9613,489.1295,778.2797,73.16818237304688,0.5344624700080423,0.4095735070933938,Metalic_Glass,0.9886171992791621,5.180002,4.821057402905156
La19.5Ce45.5Al10Co25,MMG,416,436,778,NAN,9,402.8667,431.04538,756.9631,28.178680419921875,0.5322144675213026,0.3716453825311005,Metalic_Glass,0.9885952943214931,10.751454,87.71900870218619
La26Ce39Al10Co25,MMG,425,448,789,NAN,12,404.0954,433.15845,753.25824,29.06304931640625,0.5364632958883133,0.37426628573803233,Metalic_Glass,0.9886907082342217,12.070023,86.67114891752698
La32.5Ce32.5Al10Co25,MMG,427,453,776,NAN,15,425.60822,455.55185,792.9544,29.943634033203125,0.5367373101345352,0.37384360976973124,Metalic_Glass,0.9886740396743894,17.896547,81.07313249312183
La39Ce26Al10Co25,MMG,437,467,835,NAN,20,429.4298,461.96826,835.6036,32.5384521484375,0.513915715017294,0.3651826637519168,Metalic_Glass,0.9884564187577208,19.320776,80.2776953881601
La45.5Ce19.5Al10Co25,MMG,437,472,850,NAN,25,431.4802,470.82864,851.8892,39.34844970703125,0.506498008612378,0.36686914787892905,Metalic_Glass,0.9872807285818214,21.464779,79.49940721466842
La52Ce13Al10Co25,MMG,439,476,869,NAN,12,432.97986,476.8009,865.76654,43.821044921875,0.500111563718675,0.36712394637989676,Metalic_Glass,0.9887126530033343,23.223055,78.73765485956866
La62Al15.6Cu11.2Ni11.2,MMG,410,453,712,NAN,11,408.1646,456.3696,716.9693,48.204986572265625,0.5692916170965346,0.4056135841903367,Metalic_Glass,0.9886487804777404,8.847659,5.011229763144572
La62.5Cu15Al12.5Ag5Fe5,MMG,390,445,713,NAN,NAN,388.18256,450.89786,717.0174,62.715301513671875,0.5413851307495403,0.40797853563775116,Metalic_Glass,0.9884915602693621,6.668571,4.777413246016143
La62.5Cu15Al12.5Ag5Co5,MMG,397,474,700,NAN,NAN,394.12616,474.51382,703.0833,80.38766479492188,0.5605682177163802,0.4324733209914178,Metalic_Glass,0.9883484891551587,6.3561015,4.709200014212493
La62.5Al12.5Ag5Cu15Fe5,MMG,390,445,713,NAN,6,388.18256,450.89786,717.0174,62.715301513671875,0.5413851307495403,0.40797853563775116,Metalic_Glass,0.9883071870724406,6.668571,4.777413246016143
La32Ce32Al16Ni5Cu7Co8,MMG,416,471,739,NAN,10,402.8761,460.99686,730.1174,58.120758056640625,0.5517963478922807,0.40688394876572787,Metalic_Glass,0.9886151299190167,12.08788,5.663397673844705
La62Al14Cu10Ag2Ni6Co6,MMG,429,471,698,NAN,16,417.13907,465.2156,682.32385,48.0765380859375,0.611350558904336,0.4231298734531167,Metalic_Glass,0.9887586891327272,21.33279,4.997321856127118
La62.5Al12.5Ag5Cu15Co5,MMG,397,474,700,NAN,9,394.12616,474.51382,703.0833,80.38766479492188,0.5605682177163802,0.4324733209914178,Metalic_Glass,0.9887509962145615,6.3561015,4.709200014212493
La59.6Al16.5Cu11.9Ni11.9,MMG,416,475,750,NAN,8,412.08475,476.24814,755.1736,64.16339111328125,0.5456821531551075,0.4080057735786773,Metalic_Glass,0.9888406789356406,6.254123,4.872704743535307
La32Ce32Al16Ni5Cu5Co10,MMG,424,472,767,NAN,10,407.30768,458.32602,749.5761,51.018341064453125,0.543384017089737,0.39617291176542585,Metalic_Glass,0.9888072035322254,12.82205,5.807613842266144
La32Ce32Al16Ni5Cu10Co5,MMG,413,467,718,NAN,12,399.99463,456.14938,708.3619,56.154754638671875,0.5646755445832649,0.4115547487947369,Metalic_Glass,0.9886967079949833,11.7087755,5.460475313497415
